model,label,precision,item_id,mode,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hardware
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_013,no_rag,15.509321212768555,17.259765625,177,176,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_014,no_rag,15.501587867736816,17.259765625,164,141,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_014,with_rag,16.314491271972656,17.259765625,1524,92,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_015,with_rag,16.32334566116333,17.259765625,1539,135,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_015,no_rag,15.500398635864258,17.259765625,162,128,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_016,no_rag,15.49643611907959,17.259765625,155,115,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_016,with_rag,16.39016628265381,17.259765625,1651,121,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_017,with_rag,16.36924457550049,17.259765625,1615,124,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_017,no_rag,15.514079093933105,17.259765625,185,135,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_018,no_rag,15.502777099609375,17.259765625,166,139,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_018,with_rag,16.287903308868408,17.259765625,1479,163,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_019,with_rag,16.56389093399048,17.259765625,1937,128,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_019,no_rag,15.499208450317383,17.259765625,160,141,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_020,no_rag,15.51526927947998,17.259765625,187,114,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b05_020,with_rag,16.275978088378906,17.259765625,1458,112,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_002,with_rag,16.660972595214844,17.259765625,2099,118,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_002,no_rag,15.513484001159668,17.259765625,184,170,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_003,no_rag,15.510510444641113,17.259765625,179,167,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_003,with_rag,16.29298973083496,17.259765625,1486,152,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_004,with_rag,16.314491271972656,17.259765625,1524,123,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_004,no_rag,15.512889862060547,17.259765625,183,164,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_005,no_rag,15.506345748901367,17.259765625,172,180,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_005,with_rag,16.40661907196045,17.259765625,1677,104,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_006,with_rag,16.358418464660645,17.259765625,1598,123,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_006,no_rag,15.509321212768555,17.259765625,177,142,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_007,no_rag,15.518241882324219,17.259765625,192,178,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_007,with_rag,16.389565467834473,17.259765625,1650,180,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_008,with_rag,16.46387481689453,17.259765625,1770,214,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_008,no_rag,15.511104583740234,17.259765625,180,167,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_009,no_rag,15.511699676513672,17.259765625,181,150,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_009,with_rag,16.34677219390869,17.259765625,1577,146,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_010,with_rag,16.562344551086426,17.259765625,1934,148,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_010,no_rag,15.511699676513672,17.259765625,181,131,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_011,no_rag,15.521220207214355,17.259765625,197,150,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_011,with_rag,16.394368171691895,17.259765625,1658,93,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_012,with_rag,16.393625259399414,17.259765625,1656,160,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_012,no_rag,15.520030975341797,17.259765625,195,168,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_013,no_rag,15.509321212768555,17.259765625,177,252,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_013,with_rag,16.25468921661377,17.259765625,1421,133,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_014,with_rag,16.70435667037964,17.259765625,2173,186,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_014,no_rag,15.506345748901367,17.259765625,172,166,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_015,no_rag,15.50991439819336,17.259765625,178,136,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_015,with_rag,16.313430786132812,17.259765625,1520,121,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_016,with_rag,16.48557186126709,17.259765625,1808,159,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_016,no_rag,15.516458511352539,17.259765625,189,137,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_017,no_rag,15.517648696899414,17.259765625,191,192,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_017,with_rag,16.313430786132812,17.259765625,1520,188,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_018,with_rag,16.291571617126465,17.259765625,1484,220,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_018,no_rag,15.512293815612793,17.259765625,182,161,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_019,no_rag,15.507535934448242,17.259765625,174,141,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_019,with_rag,16.479750633239746,17.259765625,1800,115,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_020,with_rag,16.564920902252197,17.259765625,1939,182,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,NF4,clinical_astra_b06_020,no_rag,15.514079093933105,17.259765625,185,251,NVIDIA RTX A6000
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_001,no_rag,51.29450511932373,51.42578125,193,149,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_001,with_rag,52.20412349700928,52.48046875,1718,124,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_001,with_rag,52.246323585510254,52.697265625,1787,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_001,no_rag,51.294495582580566,52.697265625,163,97,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_001,no_rag,51.289734840393066,52.697265625,168,153,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_001,with_rag,52.01791286468506,52.697265625,1432,165,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_001,with_rag,52.04234981536865,52.697265625,1471,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_001,no_rag,51.289734840393066,52.697265625,180,151,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_001,no_rag,51.29408645629883,52.697265625,196,181,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_001,with_rag,52.24788475036621,52.697265625,1790,184,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_001,with_rag,52.17884588241577,52.697265625,1677,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_001,no_rag,51.289734840393066,52.697265625,180,141,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_002,no_rag,51.29553413391113,52.75,205,187,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_002,with_rag,52.10911178588867,52.75,1576,157,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_003,with_rag,52.15840148925781,52.75,1643,122,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_003,no_rag,51.2945032119751,52.75,169,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_004,no_rag,51.29450511932373,52.75,197,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_004,with_rag,52.17013645172119,52.75,1658,147,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_005,with_rag,52.26212024688721,52.97265625,1814,164,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_005,no_rag,51.29546356201172,52.97265625,201,185,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_006,no_rag,51.2945032119751,52.97265625,189,111,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_006,with_rag,52.09377384185791,52.97265625,1552,128,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_007,with_rag,52.21257495880127,52.97265625,1735,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_007,no_rag,51.2897367477417,52.974609375,212,152,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_008,no_rag,51.2945032119751,52.974609375,187,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_008,with_rag,52.062156677246094,52.974609375,1494,124,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_009,with_rag,52.19363784790039,52.974609375,1708,162,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_009,no_rag,51.2945032119751,52.974609375,187,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_010,no_rag,51.2897367477417,52.974609375,196,133,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_010,with_rag,52.08057975769043,52.974609375,1524,95,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_011,with_rag,52.49656963348389,53.23828125,2177,152,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_011,no_rag,51.289734840393066,53.23828125,188,121,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_012,no_rag,51.2945032119751,53.23828125,185,140,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_012,with_rag,52.069594383239746,53.23828125,1511,124,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_013,with_rag,52.08923864364624,53.23828125,1543,125,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_013,no_rag,51.2897367477417,53.23828125,194,146,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_014,no_rag,51.2945032119751,53.23828125,173,120,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_014,with_rag,52.064735412597656,53.23828125,1501,112,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_015,with_rag,52.21649742126465,53.23828125,1742,117,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_015,no_rag,51.2945032119751,53.23828125,177,170,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_016,no_rag,51.3273286819458,53.23828125,172,272,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_016,with_rag,52.18638038635254,53.23828125,1695,125,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_017,with_rag,52.131669998168945,53.23828125,1608,119,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_017,no_rag,51.289734840393066,53.23828125,192,150,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_018,no_rag,51.2945032119751,53.23828125,175,119,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_018,with_rag,52.03420352935791,53.23828125,1458,95,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_019,with_rag,52.15451002120972,53.23828125,1625,134,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_019,no_rag,51.289734840393066,53.23828125,178,151,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_020,no_rag,51.289734840393066,53.23828125,178,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b01_020,with_rag,52.297218799591064,53.23828125,1867,117,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_002,with_rag,52.11295223236084,53.23828125,1582,126,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_002,no_rag,51.289734840393066,53.23828125,158,138,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_003,no_rag,51.2945032119751,53.23828125,165,102,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_003,with_rag,52.16054439544678,53.23828125,1647,93,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_004,with_rag,52.31846809387207,53.23828125,1895,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_004,no_rag,51.234986305236816,53.23828125,156,102,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_005,no_rag,51.2945032119751,53.23828125,161,112,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_005,with_rag,52.15440273284912,53.23828125,1624,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_006,with_rag,52.24007225036621,53.23828125,1778,127,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_006,no_rag,51.2945032119751,53.23828125,161,103,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_007,no_rag,51.289734840393066,53.23828125,162,157,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_007,with_rag,52.181724071502686,53.23828125,1684,109,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_008,with_rag,52.20782279968262,53.23828125,1728,74,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_008,no_rag,51.289734840393066,53.23828125,160,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_009,no_rag,51.289734840393066,53.23828125,166,169,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_009,with_rag,52.157864570617676,53.23828125,1642,128,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_010,with_rag,52.18450736999512,53.23828125,1691,102,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_010,no_rag,51.2945032119751,53.23828125,171,109,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_011,no_rag,51.294495582580566,53.23828125,167,93,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_011,with_rag,52.031697273254395,53.23828125,1454,93,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_012,with_rag,52.0260591506958,53.23828125,1445,192,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_012,no_rag,51.2945032119751,53.23828125,167,120,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_013,no_rag,51.2945032119751,53.23828125,165,111,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_013,with_rag,52.28999996185303,53.23828125,1854,105,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_014,with_rag,52.17339849472046,53.23828125,1668,93,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_014,no_rag,51.2945032119751,53.23828125,167,141,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_015,no_rag,51.289734840393066,53.23828125,166,150,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_015,with_rag,52.19241809844971,53.23828125,1706,157,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_016,with_rag,52.105271339416504,53.23828125,1570,91,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_016,no_rag,51.289734840393066,53.23828125,176,105,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_017,no_rag,51.289734840393066,53.23828125,172,166,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_017,with_rag,52.05046606063843,53.23828125,1483,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_018,with_rag,52.128681659698486,53.23828125,1603,121,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_018,no_rag,51.2945032119751,53.23828125,171,125,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_019,no_rag,51.2945032119751,53.23828125,163,138,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_019,with_rag,52.079482078552246,53.23828125,1521,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_020,with_rag,52.15557527542114,53.23828125,1635,145,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b02_020,no_rag,51.289734840393066,53.23828125,178,121,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_002,no_rag,51.2945032119751,53.23828125,181,174,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_002,with_rag,52.11679267883301,53.23828125,1588,132,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_003,with_rag,52.31846809387207,53.23828125,1895,146,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_003,no_rag,51.29546356201172,53.23828125,205,178,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_004,no_rag,51.2945032119751,53.23828125,175,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_004,with_rag,52.18213653564453,53.23828125,1685,108,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_005,with_rag,52.0988712310791,53.23828125,1560,193,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_005,no_rag,51.29450511932373,53.23828125,193,171,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_006,no_rag,51.2945032119751,53.23828125,171,141,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_006,with_rag,52.09823226928711,53.23828125,1559,151,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_007,with_rag,52.1097526550293,53.23828125,1577,126,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_007,no_rag,51.2945032119751,53.23828125,189,129,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_008,no_rag,51.289734840393066,53.23828125,164,191,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_008,with_rag,52.058889389038086,53.23828125,1490,120,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_009,with_rag,51.98744869232178,53.23828125,1375,85,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_009,no_rag,51.289734840393066,53.23828125,166,119,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_010,no_rag,51.289734840393066,53.23828125,174,118,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_010,with_rag,52.09175777435303,53.23828125,1548,130,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_011,with_rag,52.14544868469238,53.23828125,1617,96,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_011,no_rag,51.2945032119751,53.23828125,173,146,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_012,no_rag,51.289734840393066,53.23828125,170,132,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_012,with_rag,52.115511894226074,53.23828125,1586,101,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_013,with_rag,52.11039161682129,53.23828125,1578,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_013,no_rag,51.289734840393066,53.23828125,170,121,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_014,no_rag,51.289734840393066,53.23828125,176,106,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_014,with_rag,52.13601493835449,53.23828125,1615,126,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_015,with_rag,52.171114921569824,53.23828125,1661,168,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_015,no_rag,51.2945032119751,53.23828125,191,122,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_016,no_rag,51.2945032119751,53.23828125,183,85,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_016,with_rag,52.15840148925781,53.23828125,1643,136,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_017,with_rag,52.22823619842529,53.23828125,1762,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_017,no_rag,51.2945032119751,53.23828125,183,117,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_018,no_rag,51.289734840393066,53.23828125,192,139,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_018,with_rag,52.17884588241577,53.23828125,1677,117,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_019,with_rag,52.1557879447937,53.23828125,1637,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_019,no_rag,51.2945032119751,53.23828125,185,146,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_020,no_rag,51.2945032119751,53.23828125,187,109,NVIDIA A100 80GB PCIe
