strategy,chapter,evidence_recall@1,page_hit@1,evidence_recall@3,page_hit@3,evidence_recall@5,page_hit@5,evidence_recall@8,page_hit@8,evidence_mrr,budgeted_evidence_recall@1,budgeted_page_hit@1,budgeted_evidence_recall@3,budgeted_page_hit@3,budgeted_evidence_recall@5,budgeted_page_hit@5,budgeted_evidence_recall@8,budgeted_page_hit@8,budgeted_evidence_mrr,anchor_evidence_recall@5,items
hybrid_rrf_no_terms,insomnia_disorders,0.5392156862745098,0.6176470588235294,0.7107843137254902,0.7450980392156863,0.7696078431372549,0.803921568627451,0.8480392156862745,0.8725490196078431,0.6386904761904763,0.5392156862745098,0.6176470588235294,0.7107843137254902,0.7450980392156863,0.7696078431372549,0.803921568627451,0.8480392156862745,0.8725490196078431,0.6386904761904763,0.7696078431372549,102
hybrid_rrf_no_terms,introduction,0.25,0.4,0.6,0.6,0.6,0.6,0.85,0.9,0.4934523809523809,0.25,0.4,0.6,0.6,0.6,0.6,0.85,0.9,0.4934523809523809,0.6,10
hybrid_rrf_no_terms,other_sleep_disorders,0.75,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.8666666666666666,0.75,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.8666666666666666,1.0,10
hybrid_rrf_no_terms,parasomnias,0.5865921787709497,0.6424581005586593,0.7513966480446927,0.7932960893854749,0.7905027932960894,0.8491620111731844,0.8240223463687151,0.8770949720670391,0.6827015163607342,0.5865921787709497,0.6424581005586593,0.7513966480446927,0.7932960893854749,0.7905027932960894,0.8491620111731844,0.8240223463687151,0.8770949720670391,0.6827015163607342,0.7905027932960894,179
hybrid_rrf_no_terms,sleep_related_breathing_disorders,0.4941123188405797,0.5815217391304348,0.7047101449275361,0.7608695652173914,0.7889492753623187,0.8586956521739131,0.8342391304347826,0.8913043478260869,0.6329386645962733,0.4941123188405797,0.5815217391304348,0.7047101449275361,0.7608695652173914,0.7889492753623187,0.8586956521739131,0.8342391304347826,0.8913043478260869,0.6329386645962733,0.7889492753623187,368
hybrid_rrf_no_terms,sleep_related_medical_neurological_disorders,0.74,0.82,0.9,0.96,0.92,0.96,0.92,0.96,0.8183333333333332,0.74,0.82,0.9,0.96,0.92,0.96,0.92,0.96,0.8183333333333332,0.92,50
hybrid_rrf_no_terms,sleep_related_movement_disorders,0.521415270018622,0.5921787709497207,0.7253258845437617,0.8156424581005587,0.7867783985102421,0.8659217877094972,0.8482309124767226,0.9273743016759777,0.6481644054269753,0.521415270018622,0.5921787709497207,0.7253258845437617,0.8156424581005587,0.7867783985102421,0.8659217877094972,0.8482309124767226,0.9273743016759777,0.6481644054269753,0.7867783985102421,179
hybrid_rrf_rerank,central_disorders_of_hypersomnolence,0.39197860962566844,0.41711229946524064,0.5470588235294117,0.5775401069518716,0.6379679144385026,0.679144385026738,0.7080213903743315,0.7647058823529411,0.4969951617010441,0.39197860962566844,0.41711229946524064,0.5470588235294117,0.5775401069518716,0.6379679144385026,0.679144385026738,0.7080213903743315,0.7647058823529411,0.4969951617010441,0.6379679144385026,187
hybrid_rrf_rerank,circadian_rhythm_sleep_wake_disorders,0.4041666666666667,0.4666666666666667,0.5416666666666666,0.6416666666666667,0.65,0.7333333333333333,0.7875,0.9,0.5151785714285714,0.4041666666666667,0.4666666666666667,0.5416666666666666,0.6416666666666667,0.65,0.7333333333333333,0.7875,0.9,0.5151785714285714,0.65,120
hybrid_rrf_rerank,classification_coding,0.3,0.4,0.4,0.5,0.4,0.5,0.6,0.6,0.36428571428571427,0.3,0.4,0.4,0.5,0.4,0.5,0.6,0.6,0.36428571428571427,0.4,10
hybrid_rrf_rerank,insomnia_disorders,0.17647058823529413,0.24509803921568626,0.3333333333333333,0.4117647058823529,0.4019607843137255,0.47058823529411764,0.49019607843137253,0.5980392156862745,0.27579365079365076,0.17647058823529413,0.24509803921568626,0.3333333333333333,0.4117647058823529,0.4019607843137255,0.47058823529411764,0.49019607843137253,0.5980392156862745,0.27579365079365076,0.4019607843137255,102
hybrid_rrf_rerank,introduction,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.2,10
hybrid_rrf_rerank,other_sleep_disorders,0.2,0.5,0.3,0.8,0.55,0.8,0.9,0.9,0.3485714285714286,0.2,0.5,0.3,0.8,0.55,0.8,0.9,0.9,0.3485714285714286,0.55,10
hybrid_rrf_rerank,parasomnias,0.40502793296089384,0.43575418994413406,0.5623836126629423,0.6256983240223464,0.6824953445065177,0.7541899441340782,0.7858472998137802,0.8435754189944135,0.516048151104017,0.40502793296089384,0.43575418994413406,0.5623836126629423,0.6256983240223464,0.6824953445065177,0.7541899441340782,0.7858472998137802,0.8435754189944135,0.516048151104017,0.6824953445065177,179
hybrid_rrf_rerank,sleep_related_breathing_disorders,0.4361413043478261,0.5244565217391305,0.6222826086956522,0.7119565217391305,0.7047101449275361,0.8043478260869565,0.7884963768115942,0.875,0.5689182194616977,0.4361413043478261,0.5244565217391305,0.6222826086956522,0.7119565217391305,0.7047101449275361,0.8043478260869565,0.7884963768115942,0.875,0.5689182194616977,0.7047101449275361,368
hybrid_rrf_rerank,sleep_related_medical_neurological_disorders,0.26,0.32,0.48,0.56,0.54,0.64,0.66,0.74,0.38704761904761903,0.26,0.32,0.48,0.56,0.54,0.64,0.66,0.74,0.38704761904761903,0.54,50
hybrid_rrf_rerank,sleep_related_movement_disorders,0.37057728119180633,0.41899441340782123,0.5912476722532588,0.6480446927374302,0.6722532588454376,0.7486033519553073,0.7811918063314712,0.8770949720670391,0.5135142325086459,0.37057728119180633,0.41899441340782123,0.5912476722532588,0.6480446927374302,0.6722532588454376,0.7486033519553073,0.7811918063314712,0.8770949720670391,0.5135142325086459,0.6722532588454376,179
hybrid_rrf_rerank_jiwar,central_disorders_of_hypersomnolence,0.41711229946524064,0.42780748663101603,0.5721925133689839,0.5989304812834224,0.6363636363636364,0.6631016042780749,0.6417112299465241,0.6737967914438503,0.5029029793735676,0.41711229946524064,0.42780748663101603,0.5721925133689839,0.5989304812834224,0.6363636363636364,0.6631016042780749,0.6417112299465241,0.6737967914438503,0.5029029793735676,0.6379679144385026,187
hybrid_rrf_rerank_jiwar,circadian_rhythm_sleep_wake_disorders,0.45,0.4666666666666667,0.5916666666666667,0.6416666666666667,0.6916666666666667,0.7416666666666667,0.7,0.75,0.5426388888888888,0.45,0.4666666666666667,0.5916666666666667,0.6416666666666667,0.6916666666666667,0.7416666666666667,0.7,0.75,0.5426388888888888,0.65,120
hybrid_rrf_rerank_jiwar,classification_coding,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4333333333333333,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4333333333333333,0.4,10
hybrid_rrf_rerank_jiwar,insomnia_disorders,0.23529411764705882,0.27450980392156865,0.39215686274509803,0.4411764705882353,0.4215686274509804,0.47058823529411764,0.4215686274509804,0.47058823529411764,0.31405228758169934,0.23529411764705882,0.27450980392156865,0.39215686274509803,0.4411764705882353,0.4215686274509804,0.47058823529411764,0.4215686274509804,0.47058823529411764,0.31405228758169934,0.4019607843137255,102
hybrid_rrf_rerank_jiwar,introduction,0.15,0.2,0.15,0.3,0.2,0.4,0.2,0.4,0.22000000000000003,0.15,0.2,0.15,0.3,0.2,0.4,0.2,0.4,0.22000000000000003,0.2,10
hybrid_rrf_rerank_jiwar,other_sleep_disorders,0.2,0.5,0.45,0.8,0.45,0.8,0.55,0.8,0.3142857142857143,0.2,0.5,0.45,0.8,0.45,0.8,0.55,0.8,0.3142857142857143,0.55,10
hybrid_rrf_rerank_jiwar,parasomnias,0.41899441340782123,0.44692737430167595,0.5856610800744879,0.6312849162011173,0.6778398510242085,0.7150837988826816,0.7001862197392923,0.7318435754189944,0.5224926842245278,0.41899441340782123,0.44692737430167595,0.5856610800744879,0.6312849162011173,0.6778398510242085,0.7150837988826816,0.7001862197392923,0.7318435754189944,0.5224926842245278,0.6824953445065177,179
hybrid_rrf_rerank_jiwar,sleep_related_breathing_disorders,0.49682971014492755,0.532608695652174,0.676177536231884,0.7445652173913043,0.707427536231884,0.782608695652174,0.7196557971014492,0.7880434782608695,0.5974896480331263,0.49682971014492755,0.532608695652174,0.676177536231884,0.7445652173913043,0.707427536231884,0.782608695652174,0.7196557971014492,0.7880434782608695,0.5974896480331263,0.7047101449275361,368
hybrid_rrf_rerank_jiwar,sleep_related_medical_neurological_disorders,0.3,0.32,0.52,0.56,0.56,0.64,0.58,0.66,0.41233333333333333,0.3,0.32,0.52,0.56,0.56,0.64,0.58,0.66,0.41233333333333333,0.54,50
hybrid_rrf_rerank_jiwar,sleep_related_movement_disorders,0.38733705772811916,0.43575418994413406,0.6163873370577281,0.6759776536312849,0.6722532588454376,0.7374301675977654,0.6834264432029795,0.7541899441340782,0.5092178770949721,0.38733705772811916,0.43575418994413406,0.6163873370577281,0.6759776536312849,0.6722532588454376,0.7374301675977654,0.6834264432029795,0.7541899441340782,0.5092178770949721,0.6722532588454376,179
hybrid_rrf_rerank_mq,central_disorders_of_hypersomnolence,0.3438502673796791,0.36363636363636365,0.48823529411764705,0.5187165775401069,0.6165775401069519,0.6470588235294118,0.6625668449197861,0.7219251336898396,0.44613572701807996,0.3438502673796791,0.36363636363636365,0.48823529411764705,0.5187165775401069,0.6165775401069519,0.6470588235294118,0.6625668449197861,0.7219251336898396,0.44613572701807996,0.6165775401069519,187
hybrid_rrf_rerank_mq,circadian_rhythm_sleep_wake_disorders,0.3625,0.4083333333333333,0.4625,0.5583333333333333,0.575,0.65,0.7125,0.8166666666666667,0.45783730158730157,0.3625,0.4083333333333333,0.4625,0.5583333333333333,0.575,0.65,0.7125,0.8166666666666667,0.45783730158730157,0.575,120
hybrid_rrf_rerank_mq,classification_coding,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.35,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.35,0.4,10
hybrid_rrf_rerank_mq,insomnia_disorders,0.1568627450980392,0.22549019607843138,0.29411764705882354,0.3627450980392157,0.38235294117647056,0.4411764705882353,0.4803921568627451,0.5392156862745098,0.2529295051353875,0.1568627450980392,0.22549019607843138,0.29411764705882354,0.3627450980392157,0.38235294117647056,0.4411764705882353,0.4803921568627451,0.5392156862745098,0.2529295051353875,0.38235294117647056,102
hybrid_rrf_rerank_mq,introduction,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.2,10
hybrid_rrf_rerank_mq,other_sleep_disorders,0.1,0.4,0.3,0.8,0.55,0.8,0.65,0.8,0.2533333333333333,0.1,0.4,0.3,0.8,0.55,0.8,0.65,0.8,0.2533333333333333,0.55,10
hybrid_rrf_rerank_mq,parasomnias,0.39664804469273746,0.41899441340782123,0.5009310986964618,0.5810055865921788,0.5707635009310987,0.6480446927374302,0.7383612662942272,0.7877094972067039,0.48226256983240223,0.39664804469273746,0.41899441340782123,0.5009310986964618,0.5810055865921788,0.5707635009310987,0.6480446927374302,0.7383612662942272,0.7877094972067039,0.48226256983240223,0.5707635009310987,179
hybrid_rrf_rerank_mq,sleep_related_breathing_disorders,0.41304347826086957,0.4891304347826087,0.5692934782608695,0.6494565217391305,0.6426630434782609,0.7364130434782609,0.7531702898550725,0.8532608695652174,0.5325116459627329,0.41304347826086957,0.4891304347826087,0.5692934782608695,0.6494565217391305,0.6426630434782609,0.7364130434782609,0.7531702898550725,0.8532608695652174,0.5325116459627329,0.6426630434782609,368
hybrid_rrf_rerank_mq,sleep_related_medical_neurological_disorders,0.24,0.3,0.42,0.48,0.5,0.64,0.58,0.68,0.344,0.24,0.3,0.42,0.48,0.5,0.64,0.58,0.68,0.344,0.5,50
hybrid_rrf_rerank_mq,sleep_related_movement_disorders,0.3202979515828678,0.3575418994413408,0.5018621973929236,0.5586592178770949,0.6052141527001862,0.6703910614525139,0.7225325884543762,0.7932960893854749,0.44633546155892523,0.3202979515828678,0.3575418994413408,0.5018621973929236,0.5586592178770949,0.6052141527001862,0.6703910614525139,0.7225325884543762,0.7932960893854749,0.44633546155892523,0.6052141527001862,179
hybrid_rrf_rerank_mq_jiwar,central_disorders_of_hypersomnolence,0.36363636363636365,0.37433155080213903,0.5240641711229946,0.5454545454545454,0.6256684491978609,0.6417112299465241,0.6417112299465241,0.6631016042780749,0.45989304812834225,0.36363636363636365,0.37433155080213903,0.5240641711229946,0.5454545454545454,0.6256684491978609,0.6417112299465241,0.6417112299465241,0.6631016042780749,0.45989304812834225,0.6165775401069519,187
hybrid_rrf_rerank_mq_jiwar,circadian_rhythm_sleep_wake_disorders,0.39166666666666666,0.4083333333333333,0.5166666666666667,0.5583333333333333,0.6,0.6416666666666667,0.7125,0.775,0.48623015873015873,0.39166666666666666,0.4083333333333333,0.5166666666666667,0.5583333333333333,0.6,0.6416666666666667,0.7125,0.775,0.48623015873015873,0.575,120
hybrid_rrf_rerank_mq_jiwar,classification_coding,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4333333333333333,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4333333333333333,0.4,10
hybrid_rrf_rerank_mq_jiwar,insomnia_disorders,0.21568627450980393,0.2549019607843137,0.35294117647058826,0.39215686274509803,0.4117647058823529,0.4411764705882353,0.45098039215686275,0.4803921568627451,0.29668534080298786,0.21568627450980393,0.2549019607843137,0.35294117647058826,0.39215686274509803,0.4117647058823529,0.4411764705882353,0.45098039215686275,0.4803921568627451,0.29668534080298786,0.38235294117647056,102
hybrid_rrf_rerank_mq_jiwar,introduction,0.15,0.2,0.15,0.3,0.2,0.4,0.2,0.4,0.22000000000000003,0.15,0.2,0.15,0.3,0.2,0.4,0.2,0.4,0.22000000000000003,0.2,10
hybrid_rrf_rerank_mq_jiwar,other_sleep_disorders,0.1,0.4,0.45,0.8,0.45,0.8,0.45,0.8,0.2333333333333333,0.1,0.4,0.45,0.8,0.45,0.8,0.45,0.8,0.2333333333333333,0.55,10
hybrid_rrf_rerank_mq_jiwar,parasomnias,0.4106145251396648,0.4301675977653631,0.5242085661080074,0.5865921787709497,0.5884543761638733,0.6368715083798883,0.633147113594041,0.6759776536312849,0.48676509710029264,0.4106145251396648,0.4301675977653631,0.5242085661080074,0.5865921787709497,0.5884543761638733,0.6368715083798883,0.633147113594041,0.6759776536312849,0.48676509710029264,0.5707635009310987,179
hybrid_rrf_rerank_mq_jiwar,sleep_related_breathing_disorders,0.46422101449275366,0.49728260869565216,0.6231884057971014,0.6766304347826086,0.677536231884058,0.7391304347826086,0.7182971014492753,0.7853260869565217,0.5639039855072463,0.46422101449275366,0.49728260869565216,0.6231884057971014,0.6766304347826086,0.677536231884058,0.7391304347826086,0.7182971014492753,0.7853260869565217,0.5639039855072463,0.6426630434782609,368
hybrid_rrf_rerank_mq_jiwar,sleep_related_medical_neurological_disorders,0.28,0.3,0.46,0.48,0.52,0.62,0.54,0.62,0.37166666666666665,0.28,0.3,0.46,0.48,0.52,0.62,0.54,0.62,0.37166666666666665,0.5,50
hybrid_rrf_rerank_mq_jiwar,sleep_related_movement_disorders,0.33705772811918067,0.3687150837988827,0.521415270018622,0.5754189944134078,0.6135940409683426,0.6703910614525139,0.6722532588454376,0.7374301675977654,0.450877893056664,0.33705772811918067,0.3687150837988827,0.521415270018622,0.5754189944134078,0.6135940409683426,0.6703910614525139,0.6722532588454376,0.7374301675977654,0.450877893056664,0.6052141527001862,179
hybrid_rrf_rerank_mq_pageagg,central_disorders_of_hypersomnolence,0.32245989304812833,0.3422459893048128,0.44545454545454544,0.47058823529411764,0.47219251336898393,0.48663101604278075,0.47754010695187166,0.48663101604278075,0.3848102877514642,0.32245989304812833,0.3422459893048128,0.44545454545454544,0.47058823529411764,0.47219251336898393,0.48663101604278075,0.47754010695187166,0.48663101604278075,0.3848102877514642,0.47219251336898393,187
hybrid_rrf_rerank_mq_pageagg,circadian_rhythm_sleep_wake_disorders,0.3333333333333333,0.375,0.4166666666666667,0.5166666666666667,0.48333333333333334,0.5166666666666667,0.49166666666666664,0.5166666666666667,0.39131944444444444,0.3333333333333333,0.375,0.4166666666666667,0.5166666666666667,0.48333333333333334,0.5166666666666667,0.49166666666666664,0.5166666666666667,0.39131944444444444,0.48333333333333334,120
hybrid_rrf_rerank_mq_pageagg,classification_coding,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.33333333333333337,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.33333333333333337,0.4,10
